# RGD-PIPELINE: ftp-file-extracts
# MODULE: orthologs-version-2.1.6
# GENERATED-ON: 2020/01/10
# RGD Ortholog FTP file
# From: RGD
# URL: http://rgd.mcw.edu
# Contact: RGD.Data@mcw.edu
#
### As of Dec 19 2011 v. 2.0.1: no data changes; improved internal QC.
### As of Feb 11 2013 v. 2.1.0: added column HUMAN_ORTHOLOG_HGNC_ID as the last column in the file
### As of Feb 4 2015 v. 2.1.1: updated description in header
#
# Format:
# Comment lines begin with '#'
# Tab delimited fields, one line per rat gene.
# Fields in order:
# 1. RAT_GENE_SYMBOL
# 2. RAT_GENE_RGD_ID
# 3. RAT_GENE_NCBI_GENE_ID
# 4. HUMAN_ORTHOLOG_SYMBOL - human ortholog(s) to rat gene
# 5. HUMAN_ORTHOLOG_RGD_ID
# 6. HUMAN_ORTHOLOG_NCBI_GENE_ID
# 7. HUMAN_ORTHOLOG_SOURCE - RGD or MGI
# 8. MOUSE_ORTHOLOG_SYMBOL - mouse ortholog(s) to rat gene
# 9. MOUSE_ORTHOLOG_RGD_ID
#10. MOUSE_ORTHOLOG_NCBI_GENE_ID
#11. MOUSE_ORTHOLOG_MGI_ID
#12. MOUSE_ORTHOLOG_SOURCE - RGD or MGI
#13. HUMAN_ORTHOLOG_HGNC_ID
#
# Most orthologs listed will be one-to-one-to-one across all three species.
# Where multiple human or mouse homologs are present in RGD the human and mouse
# fields will contain multiple entries separated by '|'.
#
# There may not be a curated ortholog for human or mouse in which case the fields
# for the respective species will be blank
#
# Multiple orthologs may be redundant when assigned by both RGD and MGI. These will
# be resolved over time.
#
# SOURCE fields will be either 'RGD', for orthologs manually created by RGD curators,
# or 'HGNC' for ortholog data derived from the HGNC Comparison of Orthology Predictions (HCOP) data compiled by:
# HUGO Gene Nomenclature Committee, European Bioinformatics Institute (EMBL-EBI)
# Wellcome Trust Genome Campus, Hinxton, Cambridge, UK
# URL:  http://www.genenames.org/
#
# Reference for HGNC and HCOP:
# Gray KA, Yates B, Seal RL, Wright MW, Bruford EA. 
# Genenames.org: the HGNC resources in 2015.
# Nucleic Acids Res. 2015 Jan 28;43(Database issue):D1079-85. 
# PMID: 25361968,  doi: 10.1093/nar/gku1071.
#
RAT_GENE_SYMBOL	RAT_GENE_RGD_ID	RAT_GENE_NCBI_GENE_ID	HUMAN_ORTHOLOG_SYMBOL	HUMAN_ORTHOLOG_RGD	HUMAN_ORTHOLOG_NCBI_GENE_ID	HUMAN_ORTHOLOG_SOURCE	MOUSE_ORTHOLOG_SYMBOL	MOUSE_ORTHOLOG_RGD	MOUSE_ORTHOLOG_NCBI_GENE_ID	MOUSE_ORTHOLOG_MGI	MOUSE_ORTHOLOG_SOURCE	HUMAN_ORTHOLOG_HGNC_ID
Myl6	1589019	685867	MYL6	1313756	4637	RGD	Myl6	1313757	17904	MGI:109318	RGD	HGNC:7587
Mylk	1310915	288057	MYLK	1322095	4638	RGD	Mylk	1616651	107589	MGI:894806	RGD	HGNC:7590
Myo1b	70994	117057	MYO1B	735320	4430	RGD	Myo1b	731319	17912	MGI:107752	RGD	HGNC:7596
Myot	1310569	291605	MYOT	1321551	9499	RGD	Myot	1620853	58916	MGI:1889800	RGD	HGNC:12399
Myzap	1359197	363091	MYZAP	5509958	100820829	RGD	Myzap	1616660	102371	MGI:2142908	Panther	HGNC:43444
Myzap	1359197	363091	MYZAP	5509958	100820829	RGD	Myzap	1616660	102371	MGI:2142908	HomoloGene	HGNC:43444
Myzap	1359197	363091	MYZAP	5509958	100820829	RGD	Myzap	1616660	102371	MGI:2142908	NCBI	HGNC:43444
N4bp3	1308356	303112	N4BP3	4145242	23138	RGD	N4bp3	1318079	212706	MGI:2442218	RGD	HGNC:29852
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	Ensembl	HGNC:7645
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	OrthoDB	HGNC:7645
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	PhylomeDB	HGNC:7645
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	Panther	HGNC:7645
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	HomoloGene	HGNC:7645
Nat1	70490	116631	NAT1	1344668	9	RGD	Nat1	735739	17960	MGI:97279	OMA	HGNC:7645
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	Ensembl	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	OrthoDB	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	Inparanoid	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	HomoloGene	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	OMA	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	OrthoMCL	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	EggNOG	HGNC:7646
Nat2	70492	116632	NAT2	732527	10	RGD	Nat2	732528	17961	MGI:109201	Treefam	HGNC:7646
Nat8	621609	64570	NAT8	1350744	9027	RGD	Nat8	736259	68396	MGI:1915646	RGD	HGNC:18069
Nat8b	621605	171084	NAT8B	1605078	51471	RGD	Nat8b-ps	1614716	434057	MGI:3644831	RGD	HGNC:30235
Nbeal1	1594799	689253	NBEAL1	1349211	65065	RGD	Nbeal1	1623724	269198	MGI:2444343	RGD	HGNC:20681
Nbeal2	1306501	316014	NBEAL2	1604049	23218	RGD	Nbeal2	1551459	235627	MGI:2448554	RGD	HGNC:31928
Ncan	619941	58982	NCAN	1344259	1463	RGD	Ncan	736053	13004	MGI:104694	RGD	HGNC:2465
Ncr2	1311406	367216	NCR2	1342633	9436	RGD	A530064D06Rik	1322853	328830	MGI:2443476	RGD	HGNC:6732
Ndrg3	1359424	296318	NDRG3	1315300	57446	RGD	Ndrg3	1557954	29812	MGI:1352499	RGD	HGNC:14462
Ndst2	1304700	114002	NDST2	1312297	8509	RGD	Ndst2	1312298	17423	MGI:97040	RGD	HGNC:7681
Ndufa10	727968	678759	NDUFA10	1351390	4705	RGD	Ndufa10	1553782	67273	MGI:1914523	RGD	HGNC:7684
Ndufa12	1311462	299739	NDUFA12	1603389	55967	RGD	Ndufa12	1552514	66414	MGI:1913664	RGD	HGNC:23987
Ndufa3	1588687	691001	NDUFA3	1323447	4696	RGD	Ndufa3	1323448	66091	MGI:1913341	RGD	HGNC:7686
Ndufa7	1304597	299643	NDUFA7	1312128	4701	RGD	Ndufa7	1312129	66416	MGI:1913666	RGD	HGNC:7691
Ndufab1	1305619	293453	NDUFAB1	1313754	4706	RGD	Ndufab1	1313755	70316	MGI:1917566	RGD	HGNC:7694
Ndufb1	6487218	100912357	NDUFB1	1350721	4707	RGD	Ndufb1-ps	2299608	102631912	MGI:3780865	RGD	HGNC:7695
Ndufb3	1310737	301427	NDUFB3	1321815	4709	RGD	Ndufb3	1321816	66495	MGI:1913745	RGD	HGNC:7698
Ndufb4	1307072	288088	NDUFB4	1316046	4710	RGD	Ndufb4	1550639	68194	MGI:1915444	RGD	HGNC:7699
Ndufs5	1311081	362588	NDUFS5	1322348	4725	RGD	Ndufs5	1322349	595136	MGI:1890889	RGD	HGNC:7712
Ndufs6	3156	29478	NDUFS6	732792	4726	RGD	Ndufs6	737515	407785	MGI:107932	RGD	HGNC:7713
Neurl1	1307021	309459	NEURL1	1315966	9148	RGD	Neurl1a	1557823	18011	MGI:1334263	RGD	HGNC:7761
Nkrf	6500424	100910054	NKRF	1343355	55922	RGD	Nkrf	1619934	77286	MGI:1924536	Ensembl	HGNC:19374
Nkrf	6500424	100910054	NKRF	1343355	55922	RGD	Nkrf	1619934	77286	MGI:1924536	NCBI	HGNC:19374
Nlrc3	1304902	287070	NLRC3	1604212	197358	RGD	Nlrc3	1312609	268857	MGI:2444070	RGD	HGNC:29889
Nlrp1a	1310963	360557	NLRP1	1322162	22861	RGD	Nlrp1a	1623841	195046	MGI:2684861	RGD	HGNC:14374
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	OrthoMCL	HGNC:22943
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	HomoloGene	HGNC:22943
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	Panther	HGNC:22943
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	PhylomeDB	HGNC:22943
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	OrthoDB	HGNC:22943
Nlrp4	1563529	499069	NLRP4	1323147	147945	RGD	Nlrp4c	1621432	83564	MGI:1890518	Ensembl	HGNC:22943
Nol7	1565934	498727	NOL7	1343047	51406	RGD	Nol7	1558496	70078	MGI:1917328	RGD	HGNC:21040
Nop10	1582780	691534	NOP10	1353461	55505	RGD	Nop10	1615121	66181	MGI:1913431	RGD	HGNC:14378
Nos2	3185	24599	NOS2	730951	4843	RGD	Nos2	10996	18126	MGI:97361	RGD	HGNC:7873
Npc1l1	1303135	432367	NPC1L1	1345181	29881	RGD	Npc1l1	1615659	237636	MGI:2685089	RGD	HGNC:7898
Npy2r	620475	66024	NPY2R	1348310	4887	RGD	Npy2r	1551786	18167	MGI:108418	RGD	HGNC:7957
Nrarp	1591939	499745	NRARP	1604888	441478	RGD	Nrarp	1314007	67122	MGI:1914372	RGD	HGNC:33843
Nrbf2	61937	58839	NRBF2	1346110	29982	RGD	Nrbf2	62230	641340	MGI:1354950	RGD	HGNC:19692
Nsd2	1307955	680537	NSD2	1317450	7468	RGD	Nsd2	1614230	107823	MGI:1276574	RGD	HGNC:12766
Nsl1	1562052	498310	NSL1	1345295	25936	RGD	Nsl1	1620440	381318	MGI:2685830	RGD	HGNC:24548
Nsmce3	1309206	309259	NSMCE3	1319419	56160	RGD	Nsmce3	1319420	66647	MGI:1913897	RGD	HGNC:7677
Nup188	1306022	366016	NUP188	1348104	23511	RGD	Nup188	1314399	227699	MGI:2446190	RGD	HGNC:17859
Nup43	1596513	683983	NUP43	1605529	348995	RGD	Nup43	1615868	69912	MGI:1917162	RGD	HGNC:21182
Nupr1	69363	100912108	NUPR1	736958	26471	RGD	Nupr1	732432	56312	MGI:1891834	RGD	HGNC:29990
Nwd2	1563065	289633	NWD2	1603203	57495	RGD	Nwd2	1557317	319807	MGI:1920464	RGD	HGNC:29229
Obp2a	1588212	680754	OBP2A	1344089	29991	RGD	Obp2a	1622974	227627	MGI:2387617	RGD	HGNC:23380
Obscn	631335	338458	OBSCN	737583	84033	RGD	Obscn	1332578	380698	MGI:2681862	RGD	HGNC:15719
Oc90	1593441	690625	OC90	1606848	729330	RGD	Oc90	1624079	18256	MGI:1313269	RGD	HGNC:8100
Omd	621818	83717	OMD	736115	4958	RGD	Omd	733410	27047	MGI:1350918	RGD	HGNC:8134
Otogl	1589018	685868	OTOGL	1603526	283310	RGD	Otogl	1616266	628870	MGI:3647600	RGD	HGNC:26901
Otx2	1305705	305858	OTX2	1313892	5015	RGD	Otx2	1313893	18424	MGI:97451	RGD	HGNC:8522
Ovch2	1564636	308919	OVCH2	1602408	341277	RGD	Ovch2	1615632	244199	MGI:3045251	RGD	HGNC:29970
Oxct2b	1306953	366463	OXCT2	1315859	64064	RGD	Oxct2b	1615532	353371	MGI:2664115	RGD	HGNC:18606
Pacrg	1561027	499021	PACRG	1352616	135138	RGD	Pacrg	1620819	69310	MGI:1916560	RGD	HGNC:19152
Pank3	1310531	360511	PANK3	1321488	79646	RGD	Pank3	1321489	211347	MGI:2387464	RGD	HGNC:19365
Papolb	1310946	304300	PAPOLB	1322134	56903	RGD	Papolb	1322135	56522	MGI:1932115	HomoloGene	HGNC:15970
Papolb	1310946	304300	PAPOLB	1322134	56903	RGD	Papolb	1322135	56522	MGI:1932115	NCBI	HGNC:15970
Pcbd2	1590239	685729	PCBD2	1353306	84105	RGD	Pcbd2	1615841	72562	MGI:1919812	RGD	HGNC:24474
Pcdha1	735016	393085	PCDHA1	1352837	56147	RGD	Pcdha1	1615751	116731	MGI:2150982	RGD	HGNC:8663
Pcdha11	1594480	394223	PCDHA11	1349379	56138	RGD	Pcdha11	1614469	12942	MGI:1298372	RGD	HGNC:8665
Pcdha12	620750	116779	PCDHA12	1345752	56137	RGD	Pcdha12	731585	192164	MGI:1298370	RGD	HGNC:8666
Pcdhga4	620725	252894	PCDHGA4	1351804	56111	RGD	Pcdhga4	1623074	93712	MGI:1935216	RGD	HGNC:8702
Pcgf2	1305097	287662	PCGF2	1352511	7703	RGD	Pcgf2	1550113	22658	MGI:99161	RGD	HGNC:12929
Pcsk1	3272	25204	PCSK1	734345	5122	RGD	Pcsk1	734346	18548	MGI:97511	RGD	HGNC:8743
Pdcd5	1310561	292814	PDCD5	1321536	9141	RGD	Pdcd5	1321537	56330	MGI:1913538	RGD	HGNC:8764
Pdha2	620095	117098	PDHA2	1351234	5161	RGD	Pdha2	731275	18598	MGI:97533	Ensembl	HGNC:8807
Pdha2	620095	117098	PDHA2	1351234	5161	RGD	Pdha2	731275	18598	MGI:97533	PhylomeDB	HGNC:8807
Pdhx	1566332	311254	PDHX	1352009	8050	RGD	Pdhx	1623264	27402	MGI:1351627	RGD	HGNC:21350
Pex19	1306913	289233	PEX19	1315796	5824	RGD	Pex19	1315797	19298	MGI:1334458	RGD	HGNC:9713
Pex5	1307612	312703	PEX5	1316906	5830	RGD	Pex5	1316907	19305	MGI:1098808	RGD	HGNC:9719
Pfas	1304926	287420	PFAS	1312648	5198	RGD	Pfas	1614154	237823	MGI:2684864	RGD	HGNC:8863
Pfn2	621826	81531	PFN2	734176	5217	RGD	Pfn2	1553804	18645	MGI:97550	RGD	HGNC:8882
Pglyrp2	1359183	299567	PGLYRP2	1346354	114770	RGD	Pglyrp2	1620061	57757	MGI:1928099	RGD	HGNC:30013
Pglyrp4	1308520	310611	PGLYRP4	1318338	57115	RGD	Pglyrp4	1318339	384997	MGI:2686324	RGD	HGNC:30015
Phb	3322	25344	PHB	736948	5245	RGD	Phb	11096	18673	MGI:97572	RGD	HGNC:8912
Phf23	1302969	360550	PHF23	1601853	79142	RGD	Phf23	1622205	78246	MGI:1925496	RGD	HGNC:28428
Phkg2	620024	140671	PHKG2	732798	5261	RGD	Phkg2	732799	68961	MGI:1916211	RGD	HGNC:8931
Phyhip	1305790	290356	PHYHIP	1314035	9796	RGD	Phyhip	1314036	105653	MGI:1860417	RGD	HGNC:16865
Pidd1	1311792	293625	PIDD1	1323429	55367	RGD	Pidd1	1323430	57913	MGI:1889507	RGD	HGNC:16491
Pigbos1	6502569	100909598	PIGBOS1	8662154	101928527	RGD	Pigbos1	1613632	66364	MGI:1913614	RGD	HGNC:50696
Pigg	1560335	305626	PIGG	1603213	54872	RGD	Pigg	1615467	433931	MGI:3576484	RGD	HGNC:25985
Pik3ap1	1307744	294048	PIK3AP1	1317115	118788	RGD	Pik3ap1	1317116	83490	MGI:1933177	RGD	HGNC:30034
Pilra	1583278	685020	PILRA	1318381	29992	RGD	Pilra	1620601	231805	MGI:2450529	RGD	HGNC:20396
Pin1	1310299	298696	PIN1	1321121	5300	RGD	Pin1	1321122	23988	MGI:1346036	RGD	HGNC:8988
Pkhd1	1308476	301287	PKHD1	1318266	5314	RGD	Pkhd1	1318267	241035	MGI:2155808	RGD	HGNC:9016
Plekha2	1586710	684785	PLEKHA2	1352018	59339	RGD	Plekha2	1556918	83436	MGI:1928144	RGD	HGNC:14336
Pms2	1305483	288479	PMS2	1313536	5395	RGD	Pms2	1313537	18861	MGI:104288	RGD	HGNC:9122
Pnpla2	1309044	361676	PNPLA2	1354502	57104	RGD	Pnpla2	1552545	66853	MGI:1914103	RGD	HGNC:30802
Pole3	1359475	298098	POLE3	1344068	54107	RGD	Pole3	1553218	59001	MGI:1933378	RGD	HGNC:13546
Polr2h	1561203	498109	POLR2H	1314889	5437	RGD	Polr2h	1622909	245841	MGI:2384309	RGD	HGNC:9195
Polr2i	1309395	292778	POLR2I	1319717	5438	RGD	Polr2i	1319718	69920	MGI:1917170	RGD	HGNC:9196
Polr2l	1566209	502374	POLR2L	1349201	5441	RGD	Polr2l	1623217	66491	MGI:1913741	RGD	HGNC:9199
Polr2m	619847	192147	POLR2M	731440	81488	RGD	Polr2m	731441	28015	MGI:107282	Panther	HGNC:14862
Polr2m	619847	192147	POLR2M	731440	81488	RGD	Polr2m	731441	28015	MGI:107282	HomoloGene	HGNC:14862
Polr2m	619847	192147	POLR2M	731440	81488	RGD	Polr2m	731441	28015	MGI:107282	NCBI	HGNC:14862
Pomp	1305831	288455	POMP	1314101	51371	RGD	Pomp	1314102	66537	MGI:1913787	RGD	HGNC:20330
Poteg	1359470	364620	POTEG	1605777	404785	RGD	Poteg	1557508	70952	MGI:1918202	RGD	HGNC:33896
Ppid	1303174	361967	PPID	1342741	5481	RGD	Ppid	1553037	67738	MGI:1914988	RGD	HGNC:9257
Ppil2	1309484	360746	PPIL2	1319848	23759	RGD	Ppil2	1319849	66053	MGI:2447857	RGD	HGNC:9261
Ppp1r35	1584367	684993	PPP1R35	1604503	221908	RGD	Ppp1r35	1331996	69871	MGI:1922853	RGD	HGNC:28320
Ppp2r5d	1306666	363193	PPP2R5D	1315410	5528	RGD	Ppp2r5d	1315411	21770	MGI:2388481	RGD	HGNC:9312
Ppp6r3	1307145	309144	PPP6R3	1316164	55291	RGD	Ppp6r3	1316165	52036	MGI:1921807	RGD	HGNC:1173
Prame	1596887	680000	PRAME	1349908	23532	RGD	Prame	1620729	75829	MGI:1923079	RGD	HGNC:9336
Pramef17	1587447	691139	PRAMEF17	1602373	391004	RGD	Pramef17	2295570	626943	MGI:3650199	Transitive Ortholog Pipeline	HGNC:29485
Prdx1	620039	117254	PRDX1	733744	5052	RGD	Prdx1	733745	18477	MGI:99523	RGD	HGNC:9352
Prelid3b	1594395	494346	PRELID3B	1345443	51012	RGD	Prelid3b	1623994	66390	MGI:1913640	RGD	HGNC:15892
Prg4	1308976	289104	PRG4	1319063	10216	RGD	Prg4	1619061	96875	MGI:1891344	RGD	HGNC:9364
Prmt6	1304701	295384	PRMT6	1312299	55170	RGD	Prmt6	1550002	99890	MGI:2139971	RGD	HGNC:18241
Prr29	1307288	287761	PRR29	1603374	92340	RGD	Prr29	1316393	75573	MGI:1922823	Ensembl	HGNC:25673
Prr29	1307288	287761	PRR29	1603374	92340	RGD	Prr29	1316393	75573	MGI:1922823	HomoloGene	HGNC:25673
Prr29	1307288	287761	PRR29	1603374	92340	RGD	Prr29	1316393	75573	MGI:1922823	NCBI	HGNC:25673
Prss29	1305856	287136	PRSS29P	1343422	123787	RGD	Prss29	1557482	114662	MGI:2149952	RGD	HGNC:17542
Psmb6	61881	29666	PSMB6	1349289	5694	RGD	Psmb6	62173	19175	MGI:104880	RGD	HGNC:9543
Psme2	3430	29614	PSME2	733724	5721	RGD	Psme2	736572	19188	MGI:1096365	RGD	HGNC:9569
Ptch2	1309039	366452	PTCH2	1604843	8643	RGD	Ptch2	1615950	19207	MGI:1095405	RGD	HGNC:9586
Ptgdr	619707	63889	PTGDR	1349248	5729	RGD	Ptgdr	1551031	19214	MGI:102966	RGD	HGNC:9591
Ptk7	1310472	301242	PTK7	1344975	5754	RGD	Ptk7	1614323	71461	MGI:1918711	RGD	HGNC:9618
Ptp4a2	619786	85237	PTP4A2	734245	8073	RGD	Ptp4a2	734246	19244	MGI:1277117	RGD	HGNC:9635
Pvt1	6496716	100910797	PVT1	1348372	5820	RGD	Pvt1	11200	19296	MGI:97824	RGD	HGNC:9709
Qars1	1359448	290868	QARS1	1346181	5859	RGD	Qars	1550740	97541	MGI:1915851	RGD	HGNC:9751
Qk	1584886	499022	QKI	1319346	9444	RGD	Qk	1319347	19317	MGI:97837	RGD	HGNC:21100
Rab1b	1642882	100126191	RAB1B	1345480	81876	RGD	Rab1b	1553174	76308	MGI:1923558	RGD	HGNC:18370
Rab24	1309112	361208	RAB24	1344346	53917	RGD	Rab24	1319268	19336	MGI:105065	RGD	HGNC:9765
Rab5a	620936	64633	RAB5A	1342715	5868	RGD	Rab5a	1558367	271457	MGI:105926	RGD	HGNC:9783
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	Ensembl	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	PhylomeDB	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	Panther	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	Inparanoid	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	HomoloGene	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	OMA	HGNC:30513
Rab7b	1562617	501854	RAB7B	1346465	338382	RGD	Rab7b	1557690	226421	MGI:2442295	NCBI	HGNC:30513
Rabif	1359331	304807	RABIF	1344362	5877	RGD	Rabif	1550143	98710	MGI:2138605	RGD	HGNC:9797
Racgap1	1305912	315298	RACGAP1	1314228	29127	RGD	Racgap1	1314229	26934	MGI:1349423	RGD	HGNC:9804
Rad51	1563603	499870	RAD51	1316727	5888	RGD	Rad51	1316728	19361	MGI:97890	RGD	HGNC:9817
Rad51b	1560681	500679	RAD51B	1344706	5890	RGD	Rad51b	1557356	19363	MGI:1099436	RGD	HGNC:9822
Raet1e	1311118	292450	RAET1E	1322405	135250	RGD	Raet1e	1617962	379043	MGI:2675273	RGD	HGNC:16793
Ranbp1	1310521	360739	RANBP1	1321469	5902	RGD	Ranbp1	1321470	19385	MGI:96269	RGD	HGNC:9847
Ranbp2	1560047	294429	RANBP2	1351414	5903	RGD	Ranbp2	1558482	19386	MGI:894323	RGD	HGNC:9848
Rap2a	620590	114560	RAP2A	1348992	5911	RGD	Rap2a	1618286	76108	MGI:97855	RGD	HGNC:9861
Rbm14	620542	170900	RBM14	1321805	10432	RGD	Rbm14	1321806	56275	MGI:1929092	RGD	HGNC:14219
Rbm25	1308755	366693	RBM25	1318710	58517	RGD	Rbm25	1553041	67039	MGI:1914289	RGD	HGNC:23244
Rbpj	1593096	679028	RBPJ	1321529	3516	RGD	Rbpj	1321530	19664	MGI:96522	RGD	HGNC:5724
Rcc1	1592835	682908	RCC1	1343250	1104	RGD	Rcc1	1614239	100088	MGI:1913989	RGD	HGNC:1913
Rcor2	1359467	305811	RCOR2	1353932	283248	RGD	Rcor2	1552246	104383	MGI:1859854	RGD	HGNC:27455
Reg3g	3256	24620	REG3G	1351031	130120	RGD	Reg3g	1552800	19695	MGI:109406	RGD	HGNC:29595
Reps2	1561642	363466	REPS2	1347143	9185	RGD	Reps2	1617403	194590	MGI:2663511	RGD	HGNC:9963
Rfk	1549748	499328	RFK	1313443	55312	RGD	Rfk	1558007	54391	MGI:1914688	RGD	HGNC:30324
Rfng	621322	60433	RFNG	1345692	5986	RGD	Rfng	733358	19719	MGI:894275	RGD	HGNC:9974
Rfxap	1565351	499617	RFXAP	1348538	5994	RGD	Rfxap	1620650	170767	MGI:2180854	RGD	HGNC:9988
Rhno1	1359404	297627	RHNO1	1602857	83695	RGD	Rhno1	1616738	72440	MGI:1915315	RGD	HGNC:28206
Rimklb	1560851	362428	RIMKLB	1606518	57494	RGD	Rimklb	1558408	108653	MGI:1918325	RGD	HGNC:29228
Rmnd5b	1559511	497900	RMND5B	1604317	64777	RGD	Rmnd5b	1331885	66089	MGI:1913339	RGD	HGNC:26181
Rnf11	1591050	689577	RNF11	1314582	26994	RGD	Rnf11	1314583	29864	MGI:1352759	RGD	HGNC:10056
Rnf169	1583288	685009	RNF169	1602283	254225	RGD	Rnf169	1608452	108937	MGI:1920257	RGD	HGNC:26961
Rnft1	1562411	360595	RNFT1	1606007	51136	RGD	Rnft1	1557343	76892	MGI:1924142	RGD	HGNC:30206
Rnps1	1307522	287113	RNPS1	1316766	10921	RGD	Rnps1	1316767	19826	MGI:97960	RGD	HGNC:10080
Rorc	1595785	368158	RORC	1317896	6097	RGD	Rorc	1317897	19885	MGI:104856	RGD	HGNC:10260
Rp2	1565124	367714	RP2	1345059	6102	RGD	Rp2	1558232	19889	MGI:1277953	RGD	HGNC:10274
Rpe65	621396	89826	RPE65	732416	6121	RGD	Rpe65	732417	19892	MGI:98001	RGD	HGNC:10294
Rpgrip1	1310807	305850	RPGRIP1	1321922	57096	RGD	Rpgrip1	1321923	77945	MGI:1932134	RGD	HGNC:13436
Rpl12	1565106	499782	RPL12	1314871	6136	RGD	Rpl12	1314872	269261	MGI:98002	RGD	HGNC:10302
Rpl23a	1304897	360572	RPL23A	1312599	6147	RGD	Rpl23a	1550053	268449	MGI:3040672	RGD	HGNC:10317
Rpl32	621203	28298	RPL32	1347014	6161	RGD	Rpl32	1552615	19951	MGI:98038	RGD	HGNC:10336
Rpl35a	2323795	100359498	RPL35A	733438	6165	RGD	Rpl35a	736166	57808	MGI:1928894	RGD	HGNC:10345
Rpl36a	1306640	292964	RPL36A	1315369	6173	RGD	Rpl36a	1315370	19982	MGI:1201789	RGD	HGNC:10359
Rpl36al	621156	81769	RPL36AL	733562	6166	RGD	Rpl36al	1332325	66483	MGI:1913733	RGD	HGNC:10346
Rpl37a	2319947	100361520	RPL37A	1317728	6168	RGD	Rpl37a	1317729	19981	MGI:98068	RGD	HGNC:10348
Rpl38	1305573	689284	RPL38	1313682	6169	RGD	Rpl38	1313683	67671	MGI:1914921	RGD	HGNC:10349
Rpl8	619827	26962	RPL8	735772	6132	RGD	Rpl8	735773	26961	MGI:1350927	RGD	HGNC:10368
Rplp2	621775	140662	RPLP2	735289	6181	RGD	Rplp2	735290	67186	MGI:1914436	RGD	HGNC:10377
Rps10	621024	81773	RPS10	733640	6204	RGD	Rps10	733641	67097	MGI:1914347	RGD	HGNC:10383
Rps17	62027	29286	RPS17	1351474	6218	RGD	Rps17	62319	20068	MGI:1309526	RGD	HGNC:10397
Rps18	3595	294282	RPS18	1342484	6222	RGD	Rps18	1332565	20084	MGI:98146	RGD	HGNC:10401
Rps19	11394726	108348115	RPS19	68661	6223	RGD	Rps19	68662	20085	MGI:1333780	RGD	HGNC:10402
Rps27a	6489478	100912032	RPS27A	736388	6233	RGD	Rps27a	736389	78294	MGI:1925544	RGD	HGNC:10417
Rps27l	1595396	681429	RPS27L	1344574	51065	RGD	Rps27l	1621531	67941	MGI:1915191	RGD	HGNC:18476
Rps28	621046	691531	RPS28	735338	6234	RGD	Rps28	735339	54127	MGI:1859516	RGD	HGNC:10418
Rps4x	2324318	100362640	RPS4X	1353859	6191	RGD	Rps4x	737146	20102	MGI:98158	RGD	HGNC:10424
Rps6	3602	29304	RPS6	735279	6194	RGD	Rps6	735280	20104	MGI:98159	RGD	HGNC:10429
Rps6ka5	1308336	314384	RPS6KA5	1318046	9252	RGD	Rps6ka5	1318047	73086	MGI:1920336	RGD	HGNC:10434
Rps7	61907	29258	RPS7	1348295	6201	RGD	Rps7	62200	20115	MGI:1333818	RGD	HGNC:10440
Rps9	619889	81772	RPS9	734165	6203	RGD	Rps9	1551854	76846	MGI:1924096	RGD	HGNC:10442
